Datum von;Datum bis;Deutschland/Luxemburg [€/MWh] Originalauflösungen;∅ Anrainer DE/LU [€/MWh] Originalauflösungen;Belgien [€/MWh] Originalauflösungen;Dänemark 1 [€/MWh] Originalauflösungen;Dänemark 2 [€/MWh] Originalauflösungen;Frankreich [€/MWh] Originalauflösungen;Niederlande [€/MWh] Originalauflösungen;Norwegen 2 [€/MWh] Originalauflösungen;Österreich [€/MWh] Originalauflösungen;Polen [€/MWh] Originalauflösungen;Schweden 4 [€/MWh] Originalauflösungen;Schweiz [€/MWh] Originalauflösungen;Tschechien [€/MWh] Originalauflösungen;DE/AT/LU [€/MWh] Originalauflösungen;Italien (Nord) [€/MWh] Berechnete Auflösungen;Slowenien [€/MWh] Originalauflösungen;Ungarn [€/MWh] Originalauflösungen
22.06.2023 06:00;22.06.2023 07:00;137,62;135,63;131,33;137,62;137,62;125,52;136,02;103,00;134,23;177,76;134,32;136,00;138,54;-;125,52;129,19;143,25
22.06.2023 07:00;22.06.2023 08:00;152,72;150,79;148,24;152,72;152,72;143,38;151,72;102,10;149,32;202,58;149,06;152,67;154,15;-;143,38;143,49;160,47
22.06.2023 08:00;22.06.2023 09:00;153,94;155,16;151,71;153,94;153,94;149,29;153,43;129,54;152,90;202,58;150,25;154,11;155,06;-;149,29;149,29;160,74
22.06.2023 09:00;22.06.2023 10:00;130,12;134,84;130,00;130,12;130,12;129,75;130,08;125,80;130,12;184,57;126,99;134,25;131,40;-;130,12;126,68;137,43
22.06.2023 10:00;22.06.2023 11:00;116,00;120,74;116,05;116,00;116,00;116,04;116,00;112,40;116,00;167,28;113,22;123,02;116,16;-;124,30;116,00;116,00
22.06.2023 11:00;22.06.2023 12:00;107,74;113,05;111,42;105,15;105,15;110,14;104,49;102,34;107,74;167,40;105,15;116,58;107,94;-;123,05;107,74;107,74
22.06.2023 12:00;22.06.2023 13:00;106,72;111,64;110,97;104,16;104,16;109,94;102,91;101,35;106,72;167,07;104,16;109,02;107,55;-;115,00;106,72;107,47
22.06.2023 13:00;22.06.2023 14:00;106,79;111,99;106,88;106,79;106,79;106,86;106,79;103,48;106,79;167,10;104,23;108,96;107,20;-;116,50;106,79;106,79
22.06.2023 14:00;22.06.2023 15:00;106,46;111,67;106,47;106,46;106,46;106,46;106,46;103,16;106,46;167,47;103,91;108,23;106,86;-;122,06;106,46;106,58
22.06.2023 15:00;22.06.2023 16:00;106,81;113,44;106,76;106,79;106,79;106,68;106,79;103,50;106,72;182,85;104,25;109,45;107,21;-;124,00;105,69;109,32
22.06.2023 16:00;22.06.2023 17:00;108,19;113,41;108,18;108,19;108,19;108,18;108,19;104,83;108,19;168,82;105,59;110,98;108,22;-;130,95;108,10;108,33
22.06.2023 17:00;22.06.2023 18:00;125,77;131,33;124,42;125,77;125,77;122,24;125,77;121,64;125,77;200,00;122,76;124,56;125,94;-;129,00;124,62;126,84
22.06.2023 18:00;22.06.2023 19:00;137,30;141,84;137,30;137,30;137,30;137,30;137,30;116,44;137,30;211,51;134,00;137,22;137,30;-;137,30;137,30;137,30
22.06.2023 19:00;22.06.2023 20:00;157,43;158,50;157,43;157,43;157,43;157,43;157,43;117,48;157,43;209,53;157,43;157,07;157,43;-;157,43;157,43;157,43
22.06.2023 20:00;22.06.2023 21:00;155,00;157,92;155,11;155,00;155,00;154,91;155,23;120,22;153,30;211,21;155,00;163,34;158,82;-;159,73;159,73;160,75
22.06.2023 21:00;22.06.2023 22:00;147,18;149,78;147,18;147,18;147,18;147,18;147,18;123,01;147,18;202,58;143,65;148,03;147,18;-;147,18;147,18;147,18
22.06.2023 22:00;22.06.2023 23:00;134,34;135,93;134,34;134,34;134,34;134,34;134,34;120,94;134,34;166,94;131,12;135,82;134,34;-;134,34;134,34;134,34
22.06.2023 23:00;23.06.2023 00:00;120,87;119,96;120,86;120,87;120,87;120,84;120,86;111,04;120,90;121,56;117,97;122,68;121,06;-;122,76;120,59;121,54
23.06.2023 00:00;23.06.2023 01:00;103,80;105,40;103,91;103,80;103,80;104,03;103,86;100,79;104,93;124,03;101,31;104,02;104,93;-;121,97;105,37;106,01
23.06.2023 01:00;23.06.2023 02:00;95,20;99,23;95,20;95,20;95,20;95,20;95,20;92,44;95,20;140,81;92,92;98,94;95,20;-;119,47;95,20;95,20
23.06.2023 02:00;23.06.2023 03:00;91,79;96,14;91,79;91,79;91,79;91,79;91,79;89,13;91,79;140,99;89,59;95,25;91,79;-;114,00;91,79;91,79
23.06.2023 03:00;23.06.2023 04:00;91,28;95,01;91,28;91,28;91,28;91,28;91,28;88,45;91,28;135,31;89,09;93,35;91,28;-;103,25;91,28;91,28
23.06.2023 04:00;23.06.2023 05:00;90,94;95,35;90,94;90,94;90,94;90,94;90,94;88,12;90,94;141,39;88,75;94,04;90,94;-;101,83;90,94;90,94
23.06.2023 05:00;23.06.2023 06:00;94,56;98,30;94,56;94,56;94,56;94,56;94,56;91,63;94,56;135,27;92,29;100,22;94,56;-;103,77;94,56;94,56
23.06.2023 06:00;23.06.2023 07:00;115,09;117,94;115,09;115,09;115,09;115,09;115,09;100,27;115,09;164,72;112,32;114,36;115,09;-;115,09;115,09;115,09
23.06.2023 07:00;23.06.2023 08:00;128,94;128,07;128,72;128,94;128,94;128,70;128,86;102,10;131,73;144,98;125,84;127,92;132,08;-;128,70;133,21;135,15
23.06.2023 08:00;23.06.2023 09:00;130,87;132,33;130,96;130,87;130,87;131,23;130,87;126,68;133,79;147,89;127,72;130,54;134,22;-;131,23;135,48;137,51
23.06.2023 09:00;23.06.2023 10:00;121,65;122,00;121,73;121,65;121,65;121,93;121,65;117,75;123,73;135,56;118,73;112,94;124,72;-;124,00;124,00;129,50
23.06.2023 10:00;23.06.2023 11:00;106,27;109,20;106,55;106,27;106,27;107,12;106,27;102,87;111,00;140,97;103,72;98,52;111,65;-;128,28;113,69;117,07
23.06.2023 11:00;23.06.2023 12:00;98,10;102,17;98,10;98,10;98,10;98,10;98,10;95,58;98,10;150,56;95,75;95,25;98,11;-;123,77;98,09;98,13
23.06.2023 12:00;23.06.2023 13:00;93,00;98,90;92,98;92,89;92,89;93,01;92,89;90,12;93,00;163,18;90,77;91,84;94,36;-;112,50;93,00;96,31
23.06.2023 13:00;23.06.2023 14:00;86,87;93,58;86,95;86,71;86,71;87,37;86,71;88,67;89,55;151,40;84,78;90,06;90,47;-;115,18;90,75;92,64
23.06.2023 14:00;23.06.2023 15:00;79,98;90,39;80,37;79,07;79,07;82,55;79,07;81,68;93,28;152,37;78,06;88,07;100,74;-;122,33;100,54;116,80
23.06.2023 15:00;23.06.2023 16:00;79,30;90,67;79,79;78,33;78,33;82,17;78,33;81,70;95,10;153,78;77,40;91,59;100,87;-;124,00;101,60;114,73
23.06.2023 16:00;23.06.2023 17:00;86,87;95,70;87,41;77,40;77,40;90,00;85,84;84,18;104,45;164,73;77,40;94,35;109,49;-;126,64;111,32;122,85
23.06.2023 17:00;23.06.2023 18:00;97,00;104,16;97,50;90,09;90,09;99,62;96,24;91,33;112,78;165,11;90,09;97,16;115,74;-;119,47;117,18;127,95
23.06.2023 18:00;23.06.2023 19:00;107,49;111,22;107,95;104,91;104,91;108,81;107,55;89,59;115,10;149,16;104,91;114,91;115,64;-;118,76;118,76;123,64
23.06.2023 19:00;23.06.2023 20:00;129,66;122,85;129,80;106,72;106,72;130,06;129,68;102,03;131,91;142,07;106,72;133,56;132,08;-;133,02;133,02;134,46
23.06.2023 20:00;23.06.2023 21:00;137,10;134,57;137,10;137,10;137,10;137,10;137,10;110,91;137,10;137,10;133,81;138,79;137,10;-;137,10;137,10;137,10
23.06.2023 21:00;23.06.2023 22:00;134,99;132,72;134,98;134,99;134,99;134,96;134,99;115,00;134,95;135,11;131,75;133,13;135,06;-;134,96;134,69;135,37
23.06.2023 22:00;23.06.2023 23:00;130,68;128,68;130,41;130,54;130,54;130,10;130,54;102,08;130,00;146,58;127,54;125,26;131,84;-;128,69;125,37;137,10
23.06.2023 23:00;24.06.2023 00:00;122,32;119,95;122,12;122,22;122,22;121,87;122,22;98,70;121,59;131,99;119,39;113,92;123,23;-;121,87;118,18;127,28
24.06.2023 00:00;24.06.2023 01:00;117,34;105,35;117,33;117,34;117,34;117,28;117,34;102,02;116,61;121,53;4,50;110,49;117,12;-;117,28;116,53;117,42
24.06.2023 01:00;24.06.2023 02:00;109,72;99,85;109,71;109,72;109,72;109,66;109,72;102,94;109,12;120,41;2,99;104,82;109,56;-;115,60;109,00;109,88
24.06.2023 02:00;24.06.2023 03:00;102,88;95,94;102,87;102,88;102,88;102,84;102,89;99,69;102,44;133,41;2,28;100,43;102,75;-;114,21;102,39;102,99
24.06.2023 03:00;24.06.2023 04:00;100,31;93,57;100,31;100,31;100,31;100,31;100,31;97,10;100,31;132,51;2,26;95,28;100,31;-;114,63;100,31;100,31
24.06.2023 04:00;24.06.2023 05:00;94,33;88,94;94,33;94,33;94,33;94,33;94,33;91,31;94,33;129,58;3,45;93,73;94,33;-;114,55;94,33;94,33
24.06.2023 05:00;24.06.2023 06:00;92,51;88,24;91,69;92,51;92,51;91,02;92,51;89,64;91,07;132,61;10,01;95,18;91,90;-;114,25;91,46;91,57
24.06.2023 06:00;24.06.2023 07:00;92,29;87,72;90,97;92,29;92,29;89,96;92,29;89,43;90,08;121,54;16,59;98,10;91,33;-;112,48;90,68;90,83
24.06.2023 07:00;24.06.2023 08:00;92,30;93,04;92,30;92,30;92,30;92,30;92,30;89,35;92,30;97,99;90,09;99,94;92,31;-;112,48;92,28;92,34
24.06.2023 08:00;24.06.2023 09:00;90,57;91,49;90,57;90,57;90,57;90,57;90,57;87,67;90,57;101,30;88,40;94,98;90,57;-;111,06;90,57;90,57
24.06.2023 09:00;24.06.2023 10:00;81,69;86,16;81,69;81,69;81,69;81,69;81,69;83,12;81,69;124,49;79,73;88,54;81,69;-;110,14;81,69;81,69
24.06.2023 10:00;24.06.2023 11:00;57,64;65,93;57,64;57,64;57,64;57,64;57,64;60,82;57,64;128,40;56,26;76,28;57,64;-;107,88;57,64;57,64
24.06.2023 11:00;24.06.2023 12:00;25,00;38,91;25,00;25,00;25,00;25,00;25,00;25,84;25,00;150,81;24,04;52,32;25,00;-;102,20;25,00;25,00
24.06.2023 12:00;24.06.2023 13:00;14,99;28,74;14,99;14,99;14,99;14,99;14,99;15,47;14,99;148,37;14,99;32,35;14,99;-;105,73;14,99;14,99
24.06.2023 13:00;24.06.2023 14:00;1,90;16,27;1,90;1,90;1,90;1,90;1,90;1,96;1,90;144,34;1,90;17,45;1,90;-;103,26;1,90;1,90
24.06.2023 14:00;24.06.2023 15:00;0,31;12,82;0,31;0,31;0,31;0,31;0,31;0,33;0,31;122,07;0,31;16,13;0,31;-;103,11;0,31;0,31
24.06.2023 15:00;24.06.2023 16:00;10,00;23,94;10,00;10,00;10,00;10,00;10,00;13,21;10,00;140,23;10,00;29,95;10,00;-;100,00;10,00;10,00
24.06.2023 16:00;24.06.2023 17:00;28,20;45,43;28,20;28,20;28,20;28,20;28,20;74,77;28,20;137,21;27,52;62,82;28,20;-;100,47;28,20;28,20
24.06.2023 17:00;24.06.2023 18:00;80,98;86,65;80,98;80,98;80,98;80,98;80,98;81,59;80,98;135,49;79,04;90,12;80,98;-;100,90;80,98;80,98
24.06.2023 18:00;24.06.2023 19:00;99,77;100,71;94,45;99,77;99,77;89,60;98,74;79,82;98,27;149,49;97,38;101,17;99,36;-;107,00;97,87;98,78
24.06.2023 19:00;24.06.2023 20:00;129,95;122,43;114,78;129,95;129,95;101,00;127,01;95,15;125,59;146,15;126,83;121,29;129,01;-;123,66;123,66;128,67
24.06.2023 20:00;24.06.2023 21:00;141,44;132,81;126,85;141,44;141,44;113,52;138,65;117,26;135,91;140,89;138,05;127,27;139,58;-;135,31;135,31;137,78
24.06.2023 21:00;24.06.2023 22:00;150,72;137,33;127,00;150,72;150,72;105,16;146,20;122,21;139,21;149,61;147,10;126,03;146,71;-;139,21;139,21;143,11
24.06.2023 22:00;24.06.2023 23:00;130,46;130,59;128,72;130,46;130,46;127,12;130,14;119,55;129,96;157,97;127,33;124,37;130,40;-;129,62;129,62;130,56
24.06.2023 23:00;25.06.2023 00:00;118,31;119,63;118,31;118,31;118,31;118,31;118,31;114,52;118,31;142,16;115,47;115,61;118,31;-;118,31;118,31;118,31
25.06.2023 00:00;25.06.2023 01:00;121,06;109,68;111,52;121,06;121,06;104,98;121,06;112,28;118,93;120,73;49,47;104,92;120,44;-;118,10;118,10;119,59
25.06.2023 01:00;25.06.2023 02:00;113,00;102,83;107,46;113,00;113,00;103,07;111,90;102,26;111,66;112,89;45,69;97,48;112,70;-;114,00;111,15;112,33
25.06.2023 02:00;25.06.2023 03:00;107,95;99,38;101,70;107,95;107,95;96,16;106,80;102,92;106,36;123,38;38,12;94,22;107,58;-;105,82;105,82;107,03
25.06.2023 03:00;25.06.2023 04:00;106,49;97,19;99,27;106,49;106,49;92,80;105,47;95,79;102,82;126,28;34,78;93,72;105,19;-;102,82;102,82;104,25
25.06.2023 04:00;25.06.2023 05:00;101,89;95,34;97,01;101,89;101,89;92,70;101,12;95,32;100,65;122,55;42,65;91,39;101,59;-;102,90;100,25;101,15
25.06.2023 05:00;25.06.2023 06:00;101,93;91,37;84,33;101,93;101,93;68,58;99,50;94,40;93,07;127,08;46,39;89,12;98,70;-;103,45;93,41;96,01
25.06.2023 06:00;25.06.2023 07:00;88,66;83,02;71,89;88,66;88,66;57,28;86,14;85,30;84,10;121,76;53,59;88,44;87,35;-;103,49;82,99;85,57
25.06.2023 07:00;25.06.2023 08:00;79,37;79,43;69,31;79,37;79,37;61,75;78,00;75,50;76,93;114,23;77,47;83,12;78,69;-;104,57;76,25;77,74
25.06.2023 08:00;25.06.2023 09:00;54,00;61,57;54,00;54,00;54,00;54,00;54,00;54,98;54,00;114,23;54,00;76,02;54,00;-;103,49;54,00;54,00
25.06.2023 09:00;25.06.2023 10:00;32,55;39,61;32,55;32,55;32,55;32,55;32,55;33,58;32,55;85,95;32,55;55,81;32,55;-;103,12;32,55;32,55
25.06.2023 10:00;25.06.2023 11:00;9,69;15,61;9,69;9,69;9,92;9,69;9,69;9,92;9,69;56,27;9,92;27,54;9,69;-;98,00;9,69;9,69
25.06.2023 11:00;25.06.2023 12:00;0,10;7,53;0,10;0,10;0,19;0,10;0,10;0,19;0,10;64,26;0,19;17,43;0,10;-;96,17;0,10;0,10
25.06.2023 12:00;25.06.2023 13:00;0,00;7,27;0,00;0,00;0,89;0,00;0,00;0,89;0,00;67,73;0,89;9,56;0,00;-;85,72;0,00;0,00
25.06.2023 13:00;25.06.2023 14:00;-0,10;5,98;-0,10;-0,10;0,99;-0,10;-0,10;0,99;-0,11;63,57;0,99;-0,09;-0,11;-;55,00;-0,09;-0,23
25.06.2023 14:00;25.06.2023 15:00;-0,10;5,82;-0,10;-0,10;0,96;-0,10;-0,10;0,96;-0,12;64,26;0,96;-2,43;-0,12;-;48,88;-0,08;-0,32
25.06.2023 15:00;25.06.2023 16:00;-0,01;9,84;0,00;0,00;5,53;0,00;0,00;5,53;-0,06;83,75;5,53;7,97;-0,06;-;57,60;0,02;-0,48
25.06.2023 16:00;25.06.2023 17:00;9,69;24,16;9,69;9,69;21,65;9,69;9,69;25,40;9,69;112,74;21,65;26,15;9,69;-;64,86;9,69;9,69
25.06.2023 17:00;25.06.2023 18:00;71,24;76,94;70,00;71,24;59,28;68,99;71,05;80,98;70,93;155,98;59,23;67,54;71,15;-;80,90;70,83;71,02
25.06.2023 18:00;25.06.2023 19:00;106,54;106,03;95,57;106,54;106,54;87,09;105,09;91,05;103,78;164,80;103,99;96,07;105,77;-;103,04;103,04;104,68
25.06.2023 19:00;25.06.2023 20:00;126,09;121,29;109,90;126,09;126,09;97,71;122,85;99,59;125,27;163,08;123,07;114,50;126,09;-;118,50;122,27;125,27
25.06.2023 20:00;25.06.2023 21:00;153,81;139,56;122,44;153,81;153,81;105,00;153,81;113,57;148,02;163,46;150,11;117,71;153,47;-;128,59;146,56;152,18
25.06.2023 21:00;25.06.2023 22:00;163,44;148,28;135,85;163,44;163,44;122,49;163,44;115,10;157,75;164,85;159,52;122,96;162,25;-;137,92;155,94;160,94
25.06.2023 22:00;25.06.2023 23:00;145,30;136,85;135,73;145,30;145,30;127,59;143,25;112,92;142,88;145,06;141,81;120,79;144,77;-;129,69;142,09;143,87
25.06.2023 23:00;26.06.2023 00:00;119,01;117,21;118,87;119,01;119,01;118,76;118,98;111,69;118,97;119,00;116,15;109,92;119,00;-;118,76;118,96;118,98
26.06.2023 00:00;26.06.2023 01:00;119,09;112,59;104,48;116,24;116,24;92,30;115,14;99,94;115,00;151,09;116,24;94,26;117,60;-;115,00;114,03;116,18
26.06.2023 01:00;26.06.2023 02:00;108,63;105,20;98,47;104,91;104,91;90,00;106,00;97,34;105,78;149,87;104,91;87,48;107,58;-;110,20;105,10;106,59
26.06.2023 02:00;26.06.2023 03:00;95,60;95,88;86,84;93,30;93,30;79,50;93,30;91,07;93,00;150,86;93,30;85,27;94,89;-;106,71;91,63;95,03
26.06.2023 03:00;26.06.2023 04:00;89,48;84,86;67,10;83,71;83,71;48,48;83,71;81,28;82,44;149,89;83,71;82,18;87,28;-;106,52;81,30;85,55
26.06.2023 04:00;26.06.2023 05:00;87,63;85,97;72,33;83,63;83,63;59,57;83,63;81,21;82,87;146,71;83,63;82,36;86,06;-;106,52;82,33;84,57
26.06.2023 05:00;26.06.2023 06:00;101,97;96,70;90,00;87,54;87,54;80,00;99,21;85,00;98,20;157,84;87,54;89,98;100,81;-;106,83;97,52;99,97
26.06.2023 06:00;26.06.2023 07:00;128,00;114,14;96,89;104,97;124,64;73,91;104,97;93,57;117,92;181,02;124,64;108,79;124,22;-;114,47;116,65;121,75
26.06.2023 07:00;26.06.2023 08:00;132,05;127,35;121,09;129,71;129,71;110,11;130,34;97,27;130,66;180,43;129,71;109,74;132,05;-;130,66;129,49;131,69
26.06.2023 08:00;26.06.2023 09:00;120,58;121,53;116,69;120,58;120,58;112,80;119,95;108,55;119,58;167,35;120,58;109,73;120,48;-;122,60;119,18;120,48
26.06.2023 09:00;26.06.2023 10:00;101,52;105,55;101,52;101,52;101,52;101,52;101,52;97,07;101,52;157,90;101,52;93,88;101,52;-;114,47;101,52;101,52
26.06.2023 10:00;26.06.2023 11:00;87,90;91,36;87,90;87,90;87,90;87,90;87,90;86,49;87,90;127,40;87,90;87,92;87,90;-;109,21;87,90;87,90
26.06.2023 11:00;26.06.2023 12:00;82,84;86,09;83,19;81,40;81,40;83,17;81,40;80,27;82,96;125,75;81,40;83,16;82,88;-;108,88;82,94;82,90
26.06.2023 12:00;26.06.2023 13:00;74,92;78,08;83,58;74,92;74,92;82,68;25,00;76,92;81,08;127,45;74,92;78,48;78,95;-;101,76;81,72;82,58
26.06.2023 13:00;26.06.2023 14:00;58,76;71,37;84,72;58,76;60,20;77,58;30,00;60,20;82,22;127,49;60,20;71,51;72,19;-;101,03;79,48;80,04
26.06.2023 14:00;26.06.2023 15:00;50,93;66,56;58,72;50,93;53,00;59,37;44,51;53,00;78,38;127,52;53,00;67,19;86,56;-;108,45;79,72;85,09
26.06.2023 15:00;26.06.2023 16:00;54,03;75,66;71,34;54,03;55,75;71,34;38,03;55,75;80,65;157,84;55,75;75,83;116,00;-;108,66;98,83;103,00
26.06.2023 16:00;26.06.2023 17:00;64,32;82,15;68,63;64,32;64,55;71,30;62,37;66,43;81,06;167,51;64,55;80,42;112,56;-;108,88;108,88;108,88
26.06.2023 17:00;26.06.2023 18:00;83,48;92,48;84,79;81,52;81,52;86,00;83,48;83,66;83,48;171,19;81,52;85,68;94,41;-;109,52;109,52;110,32
26.06.2023 18:00;26.06.2023 19:00;97,00;105,83;97,00;88,38;94,67;97,00;97,00;91,02;97,00;197,47;94,67;94,00;115,92;-;118,06;122,66;135,84
26.06.2023 19:00;26.06.2023 20:00;109,43;116,71;109,80;89,96;106,80;110,93;109,43;92,64;114,95;203,13;106,80;110,14;129,26;-;145,87;148,08;152,32
26.06.2023 20:00;26.06.2023 21:00;118,00;122,83;118,02;88,38;115,16;118,00;119,90;91,02;118,00;216,47;115,16;112,83;138,20;-;146,99;146,99;161,36
26.06.2023 21:00;26.06.2023 22:00;126,16;117,85;126,78;82,53;82,53;125,73;130,00;85,00;129,96;198,42;82,53;110,37;142,51;-;144,87;148,07;160,54
26.06.2023 22:00;26.06.2023 23:00;129,37;112,69;129,53;75,69;75,69;129,53;129,54;77,95;135,08;164,32;75,69;109,86;136,75;-;129,53;137,50;144,99
26.06.2023 23:00;27.06.2023 00:00;118,06;103,53;118,26;72,81;72,81;118,66;118,04;74,98;120,09;143,93;72,81;103,05;123,38;-;118,66;123,06;129,70
27.06.2023 00:00;27.06.2023 01:00;114,23;101,13;114,13;74,85;74,85;113,82;114,28;77,08;114,23;134,03;74,85;106,01;114,27;-;113,82;113,61;115,68
27.06.2023 01:00;27.06.2023 02:00;100,78;92,12;97,65;74,33;74,33;95,00;100,14;76,55;100,78;119,18;74,33;100,22;100,78;-;110,25;98,83;102,23
27.06.2023 02:00;27.06.2023 03:00;93,22;88,26;92,33;69,08;69,08;91,57;93,03;76,24;92,74;129,83;69,08;94,55;93,38;-;108,01;91,84;94,64
27.06.2023 03:00;27.06.2023 04:00;94,12;86,45;91,39;65,10;65,10;89,09;93,59;76,31;94,12;125,51;65,10;91,54;94,07;-;107,15;92,83;95,14
27.06.2023 04:00;27.06.2023 05:00;89,27;84,56;88,26;67,86;67,86;86,36;89,20;77,01;89,27;116,07;67,86;91,39;89,03;-;106,43;89,27;89,49
27.06.2023 05:00;27.06.2023 06:00;92,17;87,92;91,29;72,47;72,47;90,55;92,00;81,96;92,17;111,46;72,47;98,06;92,17;-;106,20;91,73;92,37
27.06.2023 06:00;27.06.2023 07:00;115,29;109,20;115,29;101,99;101,99;115,29;115,29;84,99;115,29;115,29;101,99;118,55;115,29;-;115,29;115,29;115,29
27.06.2023 07:00;27.06.2023 08:00;130,00;115,21;130,00;89,98;89,98;130,00;130,00;87,38;130,00;130,00;89,98;129,96;130,00;-;130,00;130,00;130,00
27.06.2023 08:00;27.06.2023 09:00;127,05;113,31;127,03;90,53;90,53;127,00;127,04;86,10;126,97;127,24;90,53;126,29;127,19;-;127,00;126,53;127,91
27.06.2023 09:00;27.06.2023 10:00;102,24;93,87;102,24;77,80;77,80;102,23;102,24;81,99;102,24;102,57;77,80;103,39;102,24;-;141,22;102,24;102,24
27.06.2023 10:00;27.06.2023 11:00;90,00;86,80;90,00;79,62;79,62;90,00;90,00;82,00;90,00;91,27;79,62;92,68;90,00;-;117,17;90,05;90,05
27.06.2023 11:00;27.06.2023 12:00;80,27;81,80;90,16;64,54;78,35;88,03;80,27;77,70;81,07;87,49;78,35;90,37;83,51;-;117,00;89,39;87,54
27.06.2023 12:00;27.06.2023 13:00;72,27;75,74;89,10;41,51;70,71;84,67;73,05;70,71;81,04;88,12;70,71;85,13;78,39;-;111,66;81,36;82,12
27.06.2023 13:00;27.06.2023 14:00;63,46;73,50;92,80;29,67;65,02;85,31;63,46;65,02;82,14;100,71;65,02;83,78;75,53;-;111,60;82,14;84,18
27.06.2023 14:00;27.06.2023 15:00;68,12;73,87;90,41;19,98;68,12;84,74;68,12;68,12;81,02;102,90;68,12;82,03;79,06;-;115,96;84,01;87,65
27.06.2023 15:00;27.06.2023 16:00;77,95;77,76;83,86;28,92;76,08;83,20;80,28;75,54;81,06;102,61;76,08;83,77;83,91;-;120,77;92,51;91,00
27.06.2023 16:00;27.06.2023 17:00;89,05;83,41;89,05;43,43;76,36;89,05;89,05;84,09;89,05;108,99;76,36;82,99;89,05;-;124,30;89,05;89,05
27.06.2023 17:00;27.06.2023 18:00;96,40;94,03;96,40;76,24;80,78;96,40;96,40;87,25;96,40;132,19;80,78;95,08;96,40;-;115,96;96,40;96,40
27.06.2023 18:00;27.06.2023 19:00;113,57;109,45;113,57;91,78;91,78;113,57;113,57;90,49;114,29;156,89;91,78;111,98;114,29;-;115,91;114,77;115,54
27.06.2023 19:00;27.06.2023 20:00;130,41;122,59;130,46;104,63;104,63;130,55;130,41;91,74;130,93;157,78;104,63;130,98;131,73;-;131,92;131,92;132,82
27.06.2023 20:00;27.06.2023 21:00;134,79;123,40;134,57;95,79;95,79;134,79;134,53;93,01;137,81;159,21;95,79;136,68;139,44;-;141,00;141,00;144,37
27.06.2023 21:00;27.06.2023 22:00;130,83;125,77;128,92;114,51;115,29;127,60;130,30;94,01;134,77;155,65;115,29;131,43;135,73;-;137,00;137,00;140,64
27.06.2023 22:00;27.06.2023 23:00;125,06;124,33;125,06;122,84;122,06;125,06;125,06;93,06;125,06;156,11;122,06;126,16;125,06;-;125,06;125,06;125,06
27.06.2023 23:00;28.06.2023 00:00;116,16;115,11;116,16;116,16;113,38;116,16;116,16;93,06;116,16;132,19;113,38;117,20;116,16;-;116,16;116,16;116,16
28.06.2023 00:00;28.06.2023 01:00;98,08;95,55;98,01;94,65;81,81;97,95;98,05;91,91;97,88;105,64;81,81;105,01;98,36;-;112,01;96,93;99,89
28.06.2023 01:00;28.06.2023 02:00;90,59;89,49;90,57;90,41;76,52;90,54;90,58;87,78;90,59;103,24;76,52;97,03;90,59;-;110,42;90,12;91,80
28.06.2023 02:00;28.06.2023 03:00;87,09;86,79;87,05;86,91;74,44;87,00;87,07;84,39;87,04;105,63;74,44;93,48;87,22;-;107,23;86,23;88,66
28.06.2023 03:00;28.06.2023 04:00;86,29;86,14;86,22;86,11;74,14;86,16;86,22;83,61;86,29;105,64;74,14;92,68;86,29;-;97,13;85,87;86,74
28.06.2023 04:00;28.06.2023 05:00;87,24;86,11;86,66;87,12;74,40;86,16;87,12;84,53;87,05;100,29;74,40;92,29;87,17;-;96,90;87,01;87,10
28.06.2023 05:00;28.06.2023 06:00;94,39;93,32;92,18;93,46;92,12;90,27;93,95;90,75;93,58;96,78;92,12;97,20;94,15;-;97,66;93,51;93,87
28.06.2023 06:00;28.06.2023 07:00;116,03;110,28;104,16;116,03;116,03;93,80;113,80;91,34;115,64;116,04;116,03;114,58;115,64;-;113,06;113,06;115,64
28.06.2023 07:00;28.06.2023 08:00;131,50;124,30;122,05;131,50;131,50;112,63;130,27;94,24;129,56;131,50;131,50;122,56;130,00;-;120,79;124,88;130,00
28.06.2023 08:00;28.06.2023 09:00;128,15;124,21;124,69;127,92;127,92;121,21;127,71;99,00;126,63;127,92;127,92;128,00;127,38;-;128,00;125,94;128,46
28.06.2023 09:00;28.06.2023 10:00;113,65;113,32;113,63;113,65;113,65;113,60;113,65;97,95;113,57;129,05;113,65;110,35;113,73;-;131,32;113,19;114,38
28.06.2023 10:00;28.06.2023 11:00;101,89;102,98;101,89;101,89;101,89;101,89;101,89;98,63;101,89;117,38;101,89;101,68;101,89;-;115,30;101,89;101,89
28.06.2023 11:00;28.06.2023 12:00;99,30;101,93;99,30;99,30;99,30;99,30;99,30;96,12;99,30;133,18;99,30;97,53;99,30;-;117,00;99,30;99,30
28.06.2023 12:00;28.06.2023 13:00;101,18;103,21;101,18;101,18;101,18;101,18;101,18;97,95;101,18;134,54;101,18;93,36;101,18;-;109,14;101,18;101,18
28.06.2023 13:00;28.06.2023 14:00;97,42;99,75;97,42;97,42;97,42;97,42;97,42;94,40;97,42;133,06;97,42;90,45;97,42;-;108,31;97,42;97,42
28.06.2023 14:00;28.06.2023 15:00;95,59;97,37;95,59;95,59;95,59;95,59;95,59;92,62;95,59;121,96;95,59;91,75;95,59;-;113,23;95,59;95,59
28.06.2023 15:00;28.06.2023 16:00;95,39;98,36;95,39;95,39;95,39;95,39;95,39;92,44;95,39;134,54;95,39;91,83;95,39;-;117,00;95,39;95,39
